source:,"Table 32-10-0117-01  Production, disposition and farm value of poultry meat (x 1,000)",,,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,Commodity,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2009,Manitoba,2016A000246,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434417,8.1.3.3,108120,,,,0
2009,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60582,8.1.1.1,29974,,,,0
2009,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60613,8.1.1.2,44406,,,,0
2009,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60644,8.1.1.3,86164,,,,0
2009,Manitoba,2016A000246,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60765,8.1.2.1,1560,,,,0
2009,Manitoba,2016A000246,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60793,8.1.2.2,10452,,,,0
2009,Manitoba,2016A000246,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60821,8.1.2.3,21956,,,,0
2009,Manitoba,2016A000246,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434418,8.2.3.1,53,,,,0
2009,Manitoba,2016A000246,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434419,8.2.3.2,155,,,,0
2009,Manitoba,2016A000246,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434420,8.2.3.3,282,,,,0
2009,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60583,8.2.1.1,51,,,,0
2009,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60614,8.2.1.2,147,,,,0
2009,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60645,8.2.1.3,265,,,,0
2009,Manitoba,2016A000246,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60766,8.2.2.1,1,,,,0
2009,Manitoba,2016A000246,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60794,8.2.2.2,8,,,,0
2009,Manitoba,2016A000246,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60822,8.2.2.3,17,,,,0
2009,Manitoba,2016A000246,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434421,8.3.3.1,31481,,,,0
2009,Manitoba,2016A000246,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434422,8.3.3.2,54702,,,,0
2009,Manitoba,2016A000246,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434423,8.3.3.3,107837,,,,0
2009,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60584,8.3.1.1,29922,,,,0
2009,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60615,8.3.1.2,44258,,,,0
2009,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60646,8.3.1.3,85899,,,,0
2009,Manitoba,2016A000246,Sold,Turkey,Birds,Birds,37,thousands,3,v60767,8.3.2.1,1558,,,,0
2009,Manitoba,2016A000246,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60795,8.3.2.2,10444,,,,0
2009,Manitoba,2016A000246,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60823,8.3.2.3,21939,,,,0
2009,Manitoba,2016A000246,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434412,8.4.3.1,31533,,,,0
2009,Manitoba,2016A000246,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434413,8.4.3.2,54857,,,,0
2009,Manitoba,2016A000246,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434414,8.4.3.3,108120,,,,0
2009,Manitoba,2016A000246,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434406,8.4.1.1,29974,,,,0
2009,Manitoba,2016A000246,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434407,8.4.1.2,44406,,,,0
2009,Manitoba,2016A000246,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434408,8.4.1.3,86164,,,,0
2009,Manitoba,2016A000246,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434409,8.4.2.1,1560,,,,0
2009,Manitoba,2016A000246,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434410,8.4.2.2,10452,,,,0
2009,Manitoba,2016A000246,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434411,8.4.2.3,21956,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434433,9.1.3.1,26616,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434434,9.1.3.2,44370,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434435,9.1.3.3,89990,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60585,9.1.1.1,25831,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60616,9.1.1.2,39312,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60647,9.1.1.3,78907,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60768,9.1.2.1,785,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60796,9.1.2.2,5058,,,,0
2009,Saskatchewan,2016A000247,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60824,9.1.2.3,11083,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434436,9.2.3.1,97,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434437,9.2.3.2,251,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434438,9.2.3.3,480,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60586,9.2.1.1,95,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60617,9.2.1.2,239,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60648,9.2.1.3,454,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60769,9.2.2.1,2,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60797,9.2.2.2,12,,,,0
2009,Saskatchewan,2016A000247,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60825,9.2.2.3,26,,,,0
2009,Saskatchewan,2016A000247,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434439,9.3.3.1,26519,,,,0
2009,Saskatchewan,2016A000247,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434440,9.3.3.2,44118,,,,0
2009,Saskatchewan,2016A000247,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434441,9.3.3.3,89510,,,,0
2009,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60587,9.3.1.1,25736,,,,0
2009,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60618,9.3.1.2,39072,,,,0
2009,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60649,9.3.1.3,78454,,,,0
2009,Saskatchewan,2016A000247,Sold,Turkey,Birds,Birds,37,thousands,3,v60770,9.3.2.1,783,,,,0
2009,Saskatchewan,2016A000247,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60798,9.3.2.2,5046,,,,0
2009,Saskatchewan,2016A000247,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60826,9.3.2.3,11057,,,,0
2009,Saskatchewan,2016A000247,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434430,9.4.3.1,26616,,,,0
2009,Saskatchewan,2016A000247,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434431,9.4.3.2,44370,,,,0
2009,Saskatchewan,2016A000247,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434432,9.4.3.3,89990,,,,0
2009,Saskatchewan,2016A000247,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434424,9.4.1.1,25831,,,,0
2009,Saskatchewan,2016A000247,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434425,9.4.1.2,39312,,,,0
2009,Saskatchewan,2016A000247,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434426,9.4.1.3,78907,,,,0
2009,Saskatchewan,2016A000247,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434427,9.4.2.1,785,,,,0
2009,Saskatchewan,2016A000247,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434428,9.4.2.2,5058,,,,0
2009,Saskatchewan,2016A000247,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434429,9.4.2.3,11083,,,,0
2009,Alberta,2016A000248,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434451,10.1.3.1,55857,,,,0
2009,Alberta,2016A000248,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434452,10.1.3.2,104459,,,,0
2009,Alberta,2016A000248,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434453,10.1.3.3,206677,,,,0
2009,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60588,10.1.1.1,54323,,,,0
2009,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60619,10.1.1.2,91128,,,,0
2009,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60650,10.1.1.3,177365,,,,0
2009,Alberta,2016A000248,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60771,10.1.2.1,1534,,,,0
2009,Alberta,2016A000248,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60799,10.1.2.2,13330,,,,0
2009,Alberta,2016A000248,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60827,10.1.2.3,29312,,,,0
2009,Alberta,2016A000248,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434454,10.2.3.1,155,,,,0
2009,Alberta,2016A000248,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434455,10.2.3.2,414,,,,0
2009,Alberta,2016A000248,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434456,10.2.3.3,752,,,,0
2009,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60589,10.2.1.1,152,,,,0
2009,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60620,10.2.1.2,384,,,,0
2009,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60651,10.2.1.3,687,,,,0
2009,Alberta,2016A000248,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60772,10.2.2.1,3,,,,0
2009,Alberta,2016A000248,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60800,10.2.2.2,29,,,,0
2009,Alberta,2016A000248,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60828,10.2.2.3,65,,,,0
2009,Alberta,2016A000248,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434457,10.3.3.1,55702,,,,0
2009,Alberta,2016A000248,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434458,10.3.3.2,104045,,,,0
2009,Alberta,2016A000248,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434459,10.3.3.3,205925,,,,0
2009,Alberta,2016A000248,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60590,10.3.1.1,54171,,,,0
2009,Alberta,2016A000248,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60621,10.3.1.2,90744,,,,0
2009,Alberta,2016A000248,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60652,10.3.1.3,176678,,,,0
2009,Alberta,2016A000248,Sold,Turkey,Birds,Birds,37,thousands,3,v60773,10.3.2.1,1531,,,,0
2009,Alberta,2016A000248,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60801,10.3.2.2,13301,,,,0
2009,Alberta,2016A000248,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60829,10.3.2.3,29247,,,,0
2009,Alberta,2016A000248,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434448,10.4.3.1,55857,,,,0
2009,Alberta,2016A000248,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434449,10.4.3.2,104459,,,,0
2009,Alberta,2016A000248,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434450,10.4.3.3,206677,,,,0
2009,Alberta,2016A000248,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434442,10.4.1.1,54323,,,,0
2009,Alberta,2016A000248,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434443,10.4.1.2,91128,,,,0
2009,Alberta,2016A000248,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434444,10.4.1.3,177365,,,,0
2009,Alberta,2016A000248,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434445,10.4.2.1,1534,,,,0
2009,Alberta,2016A000248,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434446,10.4.2.2,13330,,,,0
2009,Alberta,2016A000248,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434447,10.4.2.3,29312,,,,0
2009,British Columbia,2016A000259,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434469,11.1.3.1,103578,,,,0
2009,British Columbia,2016A000259,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434470,11.1.3.2,177389,,,,0
2009,British Columbia,2016A000259,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434471,11.1.3.3,361579,,,,0
2009,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60591,11.1.1.1,100930,,,,0
2009,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60622,11.1.1.2,157302,,,,0
2009,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60653,11.1.1.3,317877,,,,0
2009,British Columbia,2016A000259,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60774,11.1.2.1,2648,,,,0
2009,British Columbia,2016A000259,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60802,11.1.2.2,20087,,,,0
2009,British Columbia,2016A000259,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60830,11.1.2.3,43703,,,,0
2009,British Columbia,2016A000259,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434472,11.2.3.1,64,,,,0
2009,British Columbia,2016A000259,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434473,11.2.3.2,141,,,,0
2009,British Columbia,2016A000259,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434474,11.2.3.3,259,,,,0
2009,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60592,11.2.1.1,63,,,,0
2009,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60623,11.2.1.2,133,,,,0
2009,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60654,11.2.1.3,244,,,,0
2009,British Columbia,2016A000259,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60775,11.2.2.1,1,,,,0
2009,British Columbia,2016A000259,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60803,11.2.2.2,7,,,,0
2009,British Columbia,2016A000259,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60831,11.2.2.3,15,,,,0
2009,British Columbia,2016A000259,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434475,11.3.3.1,103514,,,,0
2009,British Columbia,2016A000259,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434476,11.3.3.2,177248,,,,0
2009,British Columbia,2016A000259,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434477,11.3.3.3,361320,,,,0
2009,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60593,11.3.1.1,100867,,,,0
2009,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60624,11.3.1.2,157168,,,,0
2009,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60655,11.3.1.3,317633,,,,0
2009,British Columbia,2016A000259,Sold,Turkey,Birds,Birds,37,thousands,3,v60776,11.3.2.1,2647,,,,0
2009,British Columbia,2016A000259,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60804,11.3.2.2,20080,,,,0
2009,British Columbia,2016A000259,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60832,11.3.2.3,43687,,,,0
2009,British Columbia,2016A000259,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434466,11.4.3.1,103578,,,,0
2009,British Columbia,2016A000259,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434467,11.4.3.2,177389,,,,0
2009,British Columbia,2016A000259,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434468,11.4.3.3,361579,,,,0
2009,British Columbia,2016A000259,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434460,11.4.1.1,100930,,,,0
2009,British Columbia,2016A000259,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434461,11.4.1.2,157302,,,,0
2009,British Columbia,2016A000259,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434462,11.4.1.3,317877,,,,0
2009,British Columbia,2016A000259,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434463,11.4.2.1,2648,,,,0
2009,British Columbia,2016A000259,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434464,11.4.2.2,20087,,,,0
2009,British Columbia,2016A000259,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434465,11.4.2.3,43703,,,,0
2010,Canada,2016A000011124,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v29434289,1.1.3.1,662719,,,,0
2010,Canada,2016A000011124,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434290,1.1.3.2,1209129,,,,0
2010,Canada,2016A000011124,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v29434291,1.1.3.3,2290311,,,,0
2010,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60563,1.1.1.1,642219,,,,0
2010,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60594,1.1.1.2,1050938,,,,0
2010,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60625,1.1.1.3,1969160,,,,0
2010,Canada,2016A000011124,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60749,1.1.2.1,20500,,,,0
2010,Canada,2016A000011124,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60777,1.1.2.2,158191,,,,0
2010,Canada,2016A000011124,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60805,1.1.2.3,321152,,,,0
2010,Canada,2016A000011124,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v29434292,1.2.3.1,520,,,,0
2010,Canada,2016A000011124,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434293,1.2.3.2,1306,,,,0
2010,Canada,2016A000011124,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434294,1.2.3.3,2278,,,,0
2010,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v25653433,1.2.1.1,510,,,,0
2010,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v25653434,1.2.1.2,1235,,,,0
2010,Canada,2016A000011124,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v25653435,1.2.1.3,2133,,,,0
2010,Canada,2016A000011124,Home consumption,Turkey,Birds,Birds,37,thousands,3,v25653436,1.2.2.1,9,,,,0
2010,Canada,2016A000011124,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653437,1.2.2.2,71,,,,0
2010,Canada,2016A000011124,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v25653438,1.2.2.3,145,,,,0
2010,Canada,2016A000011124,Sold,Total poultry,Birds,Birds,37,thousands,3,v29434295,1.3.3.1,662199,,,,0
2010,Canada,2016A000011124,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434296,1.3.3.2,1207823,,,,0
2010,Canada,2016A000011124,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434297,1.3.3.3,2288033,,,,0
2010,Canada,2016A000011124,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v25653439,1.3.1.1,641709,,,,0
2010,Canada,2016A000011124,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v25653440,1.3.1.2,1049704,,,,0
2010,Canada,2016A000011124,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v25653441,1.3.1.3,1967026,,,,0
2010,Canada,2016A000011124,Sold,Turkey,Birds,Birds,37,thousands,3,v25653442,1.3.2.1,20491,,,,0
2010,Canada,2016A000011124,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v25653443,1.3.2.2,158120,,,,0
2010,Canada,2016A000011124,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v25653444,1.3.2.3,321007,,,,0
2010,Canada,2016A000011124,Disposition,Total poultry,Birds,Birds,37,thousands,3,v29434286,1.4.3.1,662719,,,,0
2010,Canada,2016A000011124,Disposition,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v29434287,1.4.3.2,1209129,,,,0
2010,Canada,2016A000011124,Disposition,Total poultry,Value (dollars),Dollars,81,thousands,3,v29434288,1.4.3.3,2290311,,,,0
2010,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v29434280,1.4.1.1,642219,,,,0
2010,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v29434281,1.4.1.2,1050938,,,,0
2010,Canada,2016A000011124,Disposition,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v29434282,1.4.1.3,1969160,,,,0
2010,Canada,2016A000011124,Disposition,Turkey,Birds,Birds,37,thousands,3,v29434283,1.4.2.1,20500,,,,0
2010,Canada,2016A000011124,Disposition,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v29434284,1.4.2.2,158191,,,,0
2010,Canada,2016A000011124,Disposition,Turkey,Value (dollars),Dollars,81,thousands,3,v29434285,1.4.2.3,321152,,,,0
2010,Atlantic,2016A00011,"Production, total",Total poultry,Birds,Birds,37,thousands,3,v66452752,12.1.3.1,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v66452753,12.1.3.2,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Total poultry,Value (dollars),Dollars,81,thousands,3,v66452754,12.1.3.3,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v66452746,12.1.1.1,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v66452747,12.1.1.2,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v66452748,12.1.1.3,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Turkey,Birds,Birds,37,thousands,3,v66452749,12.1.2.1,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v66452750,12.1.2.2,,..,,,0
2010,Atlantic,2016A00011,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v66452751,12.1.2.3,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Total poultry,Birds,Birds,37,thousands,3,v66452761,12.2.3.1,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v66452762,12.2.3.2,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Total poultry,Value (dollars),Dollars,81,thousands,3,v66452763,12.2.3.3,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v66452755,12.2.1.1,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v66452756,12.2.1.2,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v66452757,12.2.1.3,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Turkey,Birds,Birds,37,thousands,3,v66452758,12.2.2.1,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v66452759,12.2.2.2,,..,,,0
2010,Atlantic,2016A00011,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v66452760,12.2.2.3,,..,,,0
2010,Atlantic,2016A00011,Sold,Total poultry,Birds,Birds,37,thousands,3,v66452770,12.3.3.1,,..,,,0
2010,Atlantic,2016A00011,Sold,Total poultry,Weight (kilograms),Kilograms,192,thousands,3,v66452771,12.3.3.2,,..,,,0
2010,Atlantic,2016A00011,Sold,Total poultry,Value (dollars),Dollars,81,thousands,3,v66452772,12.3.3.3,,..,,,0
2010,Atlantic,2016A00011,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v66452764,12.3.1.1,,..,,,0
2010,Atlantic,2016A00011,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v66452765,12.3.1.2,,..,,,0
2010,Atlantic,2016A00011,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v66452766,12.3.1.3,,..,,,0
2010,Atlantic,2016A00011,Sold,Turkey,Birds,Birds,37,thousands,3,v66452767,12.3.2.1,,..,,,0
