source,"Table 32-10-0110-01  Cash receipts from milk and cream sold off farms (x 1,000)",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,486699,,,t,0
Mar-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,197038,,,,0
Apr-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,594174,,,t,0
Apr-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185242,,,,0
May-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,713883,,,t,0
May-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,192233,,,,0
Jun-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,889951,,,t,0
Jun-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,189611,,,,0
Jul-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,860242,,,t,0
Jul-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182621,,,,0
Aug-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,796456,,,t,0
Aug-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Sep-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,681553,,,t,0
Sep-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184368,,,,0
Oct-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,616456,,,t,0
Oct-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,195291,,,,0
Nov-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,473592,,,t,0
Nov-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190922,,,,0
Dec-56,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,424223,,,t,0
Dec-56,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,197038,,,,0
Jan-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,391019,,,t,0
Jan-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185242,,,,0
Feb-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,361310,,,t,0
Feb-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,176504,,,,0
Mar-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,436019,,,t,0
Mar-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,192669,,,,0
Apr-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,577135,,,t,0
Apr-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190048,,,,0
May-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,760194,,,t,0
May-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190485,,,,0
Jun-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,876844,,,t,0
Jun-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185242,,,,0
Jul-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,870291,,,t,0
Jul-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Aug-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,812621,,,t,0
Aug-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190485,,,,0
Sep-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,703834,,,t,0
Sep-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,177815,,,,0
Oct-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,643980,,,t,0
Oct-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,187427,,,,0
Nov-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,506359,,,t,0
Nov-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Dec-57,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,449563,,,t,0
Dec-57,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Jan-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,431213,,,t,0
Jan-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186553,,,,0
Feb-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,387524,,,t,0
Feb-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,175631,,,,0
Mar-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,489757,,,t,0
Mar-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,192233,,,,0
Apr-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,623446,,,t,0
Apr-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184805,,,,0
May-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,790339,,,t,0
May-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,196165,,,,0
Jun-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,912233,,,t,0
Jun-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181747,,,,0
Jul-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,891262,,,t,0
Jul-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186116,,,,0
Aug-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,802135,,,t,0
Aug-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186553,,,,0
Sep-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,745339,,,t,0
Sep-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184368,,,,0
Oct-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,671067,,,t,0
Oct-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,187427,,,,0
Nov-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,501990,,,t,0
Nov-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180873,,,,0
Dec-58,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,468786,,,t,0
Dec-58,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190922,,,,0
Jan-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,430776,,,t,0
Jan-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Feb-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,394514,,,t,0
Feb-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,173446,,,,0
Mar-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,486699,,,t,0
Mar-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Apr-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,623883,,,t,0
Apr-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180436,,,,0
May-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,769368,,,t,0
May-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Jun-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,924466,,,t,0
Jun-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Jul-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,862427,,,t,0
Jul-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184368,,,,0
Aug-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,789466,,,t,0
Aug-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184368,,,,0
Sep-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,751019,,,t,0
Sep-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182621,,,,0
Oct-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,667572,,,t,0
Oct-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190485,,,,0
Nov-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,503300,,,t,0
Nov-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,176941,,,,0
Dec-59,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,485388,,,t,0
Dec-59,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,188737,,,,0
Jan-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,438640,,,t,0
Jan-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Feb-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,424223,,,t,0
Feb-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,176941,,,,0
Mar-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,524271,,,t,0
Mar-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,187864,,,,0
Apr-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,652718,,,t,0
Apr-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184805,,,,0
May-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,796893,,,t,0
May-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183058,,,,0
Jun-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,924029,,,t,0
Jun-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180873,,,,0
Jul-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,852378,,,t,0
Jul-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180873,,,,0
Aug-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,806941,,,t,0
Aug-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182184,,,,0
Sep-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,713446,,,t,0
Sep-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Oct-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,624320,,,t,0
Oct-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183932,,,,0
Nov-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,507233,,,t,0
Nov-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,179563,,,,0
Dec-60,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,481893,,,t,0
Dec-60,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,189611,,,,0
Jan-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,442572,,,t,0
Jan-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,178689,,,,0
Feb-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,413737,,,t,0
Feb-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,169077,,,,0
Mar-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,532135,,,t,0
Mar-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184805,,,,0
Apr-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,651844,,,t,0
Apr-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,177378,,,,0
May-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,803009,,,t,0
May-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Jun-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,945873,,,t,0
Jun-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183058,,,,0
Jul-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,889514,,,t,0
Jul-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180436,,,,0
Aug-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,839271,,,t,0
Aug-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180873,,,,0
Sep-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,758446,,,t,0
Sep-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183495,,,,0
Oct-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,692038,,,t,0
Oct-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182184,,,,0
Nov-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,545242,,,t,0
Nov-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,177378,,,,0
Dec-61,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,489320,,,t,0
Dec-61,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184805,,,,0
Jan-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,461359,,,t,0
Jan-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180436,,,,0
Feb-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,417669,,,t,0
Feb-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,169514,,,,0
Mar-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,532135,,,t,0
Mar-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,191796,,,,0
Apr-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,636990,,,t,0
Apr-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,174757,,,,0
May-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,803883,,,t,0
May-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183058,,,,0
Jun-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,955485,,,t,0
Jun-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Jul-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,887330,,,t,0
Jul-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,177378,,,,0
Aug-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,850194,,,t,0
Aug-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,179999,,,,0
Sep-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,755388,,,t,0
Sep-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,176941,,,,0
Oct-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,684611,,,t,0
Oct-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184805,,,,0
Nov-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,538689,,,t,0
Nov-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Dec-62,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,496747,,,t,0
Dec-62,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Jan-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,467475,,,t,0
Jan-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,180436,,,,0
Feb-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,422475,,,t,0
Feb-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,169951,,,,0
Mar-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,526456,,,t,0
Mar-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,188737,,,,0
Apr-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,663640,,,t,0
Apr-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
May-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,793398,,,t,0
May-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182621,,,,0
Jun-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,935388,,,t,0
Jun-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Jul-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,899999,,,t,0
Jul-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183058,,,,0
Aug-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,854563,,,t,0
Aug-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Sep-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,753640,,,t,0
Sep-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,176941,,,,0
Oct-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,681553,,,t,0
Oct-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,188300,,,,0
Nov-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,539999,,,t,0
Nov-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185242,,,,0
Dec-63,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,502864,,,t,0
Dec-63,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,188737,,,,0
Jan-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,471844,,,t,0
Jan-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,184368,,,,0
Feb-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,446941,,,t,0
Feb-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181747,,,,0
Mar-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,538252,,,t,0
Mar-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,190485,,,,0
Apr-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,657087,,,t,0
Apr-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182621,,,,0
May-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,811747,,,t,0
May-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186116,,,,0
Jun-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,954611,,,t,0
Jun-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,186990,,,,0
Jul-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,887766,,,t,0
Jul-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185242,,,,0
Aug-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,832281,,,t,0
Aug-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,182621,,,,0
Sep-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,758446,,,t,0
Sep-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,183932,,,,0
Oct-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,672815,,,t,0
Oct-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,193980,,,,0
Nov-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,526893,,,t,0
Nov-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,181310,,,,0
Dec-64,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,514223,,,t,0
Dec-64,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,195291,,,,0
Jan-65,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,462233,,,t,0
Jan-65,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,185679,,,,0
Feb-65,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,432524,,,t,0
Feb-65,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,177378,,,,0
Mar-65,Canada,2016A000011124,"Milk production, total",Kilolitres,195,units ,0,v382152,1.1,565776,,,t,0
